company_id,period,year,free_cash_flow_cr,capex_cr,capex_intensity_pct,fcf_conversion_rate_pct,capital_allocation_pattern
MOTHERSON,Mar 2018,2018.0,70.0,3194.0,5.672877111343978,3.0973451327433628,FCF Positive
MOTHERSON,Mar 2019,2019.0,994.0,3318.0,5.223304944665712,47.37845567206864,FCF Positive
MOTHERSON,Mar 2020,2020.0,4132.0,2220.0,3.6555846465444843,319.31993817619787,FCF Positive
MOTHERSON,Mar 2021,2021.0,3165.0,1886.0,3.28743245598745,201.72084130019118,FCF Positive
MOTHERSON,Mar 2022,2022.0,159.0,2304.0,3.6127575500987863,13.451776649746192,FCF Positive
MOTHERSON,Mar 2023,2023.0,2395.0,2248.0,2.8532263796517237,143.4131736526946,FCF Positive
MOTHERSON,Mar 2024,2024.0,925.0,6644.0,6.732055283102987,30.629139072847682,FCF Positive
MOTHERSON,Sep 2024,2024.0,,,,,FCF Negative
MOTHERSON,TTM,,,,,,FCF Negative
NAUKRI,Mar 2013,2013.0,29.0,46.0,9.745762711864407,38.15789473684211,FCF Positive
NAUKRI,Mar 2014,2014.0,-123.0,204.0,35.978835978835974,-204.99999999999997,FCF Negative
NAUKRI,Mar 2015,2015.0,-1000.0,1051.0,143.5792349726776,7142.857142857143,FCF Negative
NAUKRI,Mar 2016,2016.0,76.0,2.0,0.267379679144385,64.40677966101694,FCF Positive
NAUKRI,Mar 2017,2017.0,48.0,165.0,18.58108108108108,-111.62790697674419,FCF Positive
NAUKRI,Mar 2018,2018.0,104.0,149.0,15.08097165991903,20.758483033932134,FCF Positive
NAUKRI,Mar 2019,2019.0,217.0,59.0,5.125977410947002,36.6554054054054,FCF Positive
NAUKRI,Mar 2020,2020.0,253.0,97.0,7.393292682926829,-102.84552845528457,FCF Positive
NAUKRI,Mar 2021,2021.0,-1767.0,2043.0,181.11702127659575,-124.61212976022567,FCF Negative
NAUKRI,Mar 2022,2022.0,-470.0,1177.0,74.07174323473883,-3.648501785437044,FCF Negative
NAUKRI,Mar 2023,2023.0,154.0,358.0,15.26001705029838,-220.00000000000003,FCF Positive
NAUKRI,Mar 2024,2024.0,-150.0,852.0,33.59621451104101,-25.210084033613445,FCF Negative
NAUKRI,Sep 2024,2024.0,,,,,FCF Negative
NAUKRI,TTM,,,,,,FCF Negative
NESTLEIND,Dec 2013,2013.0,1355.0,441.0,4.845621360290078,121.30707251566697,FCF Positive
NESTLEIND,Dec 2014,2014.0,1212.0,432.0,4.383561643835616,102.27848101265822,FCF Positive
NESTLEIND,Dec 2015,2015.0,1028.0,70.0,0.8562691131498471,182.59325044404972,FCF Positive
NESTLEIND,Dec 2016,2016.0,1340.0,126.0,1.3784049885132919,133.86613386613385,FCF Positive
NESTLEIND,Dec 2017,2017.0,1687.0,131.0,1.3086913086913086,137.71428571428572,FCF Positive
NESTLEIND,Dec 2018,2018.0,2000.0,52.0,0.4605030109812256,124.45550715619167,FCF Positive
NESTLEIND,Dec 2019,2019.0,2212.0,83.0,0.6710324197590751,112.39837398373984,FCF Positive
NESTLEIND,Dec 2020,2020.0,2133.0,321.0,2.404494382022472,102.44956772334295,FCF Positive
NESTLEIND,Dec 2021,2021.0,316.0,1920.0,13.024896547045655,14.919735599622285,FCF Positive
NESTLEIND,Dec 2022,2022.0,2345.0,392.0,2.3199384506125345,98.07611877875367,FCF Positive
NESTLEIND,Dec 2023,2023.0,2465.0,927.0,4.846805395796299,82.1940646882294,FCF Positive
NESTLEIND,Mar 2024,2024.0,2938.0,1237.0,5.070919078461917,74.70124586829392,FCF Positive
NESTLEIND,Sep 2024,2024.0,,,,,FCF Negative
NESTLEIND,TTM,,,,,,FCF Negative
NHPC,Mar 2013,2013.0,1516.0,1330.0,20.84312803635794,52.76714235990254,FCF Positive
NHPC,Mar 2014,2014.0,2702.0,1122.0,15.18473406414941,165.46233925290878,FCF Positive
NHPC,Mar 2015,2015.0,3293.0,768.0,9.341929205692738,117.69120800571838,FCF Positive
NHPC,Mar 2016,2016.0,5225.0,746.0,8.929853962173809,220.93023255813952,FCF Positive
NHPC,Mar 2017,2017.0,6465.0,1864.0,21.616606749391163,185.77586206896552,FCF Positive
NHPC,Mar 2018,2018.0,3810.0,886.0,11.42488716956802,136.80430879712745,FCF Positive
NHPC,Mar 2019,2019.0,2642.0,1182.0,13.158187687854836,93.15937940761636,FCF Positive
NHPC,Mar 2020,2020.0,6.0,2987.0,29.846123101518785,0.17937219730941703,FCF Positive
NHPC,Mar 2021,2021.0,3463.0,1607.0,16.65630182421227,96.19444444444444,FCF Positive
NHPC,Mar 2022,2022.0,1506.0,3084.0,33.727034120734906,39.90461049284579,FCF Positive
NHPC,Mar 2023,2023.0,514.0,4191.0,39.511643254454604,12.062896033794884,FCF Positive
NHPC,Mar 2024,2024.0,970.0,5968.0,61.96013289036545,24.081429990069513,FCF Positive
NHPC,Sep 2024,2024.0,,,,,FCF Negative
NHPC,TTM,,,,,,FCF Negative
NTPC,Mar 2013,2013.0,-337.0,16845.0,23.553511004222713,-2.677578261560464,FCF Negative
NTPC,Mar 2014,2014.0,1022.0,15509.0,19.799565938976126,8.962553713934929,FCF Positive
NTPC,Mar 2015,2015.0,-1088.0,15977.0,19.981990319796893,-10.88871096877502,FCF Negative
NTPC,Mar 2016,2016.0,4963.0,19162.0,26.107689792359256,46.034690659493556,FCF Positive
NTPC,Mar 2017,2017.0,-4313.0,24480.0,29.838375466224615,-40.25574015307075,FCF Negative
NTPC,Mar 2018,2018.0,-1008.0,20678.0,23.475585527286764,-9.598171776804417,FCF Negative
NTPC,Mar 2019,2019.0,-5377.0,24063.0,23.99413682730563,-38.31409434231153,FCF Negative
NTPC,Mar 2020,2020.0,-5738.0,29628.0,27.066432799824604,-48.21038480927575,FCF Negative
NTPC,Mar 2021,2021.0,11410.0,21034.0,18.859330589701518,76.22419667312445,FCF Positive
NTPC,Mar 2022,2022.0,18897.0,22891.0,17.254219146899427,111.42099056603773,FCF Positive
NTPC,Mar 2023,2023.0,21007.0,26145.0,14.837662521920242,122.69727235558672,FCF Positive
NTPC,Mar 2024,2024.0,8644.0,32141.0,18.00606159069137,40.52128258016126,FCF Positive
NTPC,Sep 2024,2024.0,,,,,FCF Negative
NTPC,TTM,,,,,,FCF Negative
ONGC,Mar 2013,2013.0,-1346.0,41220.0,25.446957724219676,-5.609735767275152,FCF Negative
ONGC,Mar 2014,2014.0,-10363.0,63633.0,36.54527598623945,-38.863678979936246,FCF Negative
ONGC,Mar 2015,2015.0,3892.0,30058.0,18.678498412284135,21.98497429814156,FCF Positive
ONGC,Mar 2016,2016.0,8036.0,38256.0,30.842658582992033,61.3341474584033,FCF Positive
ONGC,Mar 2017,2017.0,1965.0,43815.0,15.509405109979966,6.736603928828551,FCF Positive
ONGC,Mar 2018,2018.0,-10006.0,66798.0,20.69933623793794,-38.38422587079945,FCF Negative
ONGC,Mar 2019,2019.0,24326.0,37132.0,8.806899038005426,71.67776533679063,FCF Positive
ONGC,Mar 2020,2020.0,17434.0,53159.0,13.399356738117804,152.1822625698324,FCF Positive
ONGC,Mar 2021,2021.0,8044.0,39141.0,12.8817274369835,37.65917602996255,FCF Positive
ONGC,Mar 2022,2022.0,37051.0,41197.0,8.386226045606477,75.16330587901165,FCF Positive
ONGC,Mar 2023,2023.0,11372.0,74690.0,11.812598945738593,34.694002074562206,FCF Positive
ONGC,Mar 2024,2024.0,42060.0,57203.0,9.672537521390066,73.65895518467276,FCF Positive
ONGC,Sep 2024,2024.0,,,,,FCF Negative
ONGC,TTM,,,,,,FCF Negative
PFC,Mar 2013,2013.0,-25124.0,22.0,0.12706480304955528,-566.1108607480847,FCF Negative
PFC,Mar 2014,2014.0,-22482.0,9.0,0.042042322604755454,-411.6074697912852,FCF Negative
PFC,Mar 2015,2015.0,-21946.0,491.0,1.964943172722907,-365.52298467688206,FCF Negative
PFC,Mar 2016,2016.0,-15271.0,1973.0,7.081583575607479,-246.9437257438551,FCF Negative
PFC,Mar 2017,2017.0,1128.0,667.0,2.418331460063087,50.44722719141323,FCF Positive
PFC,Mar 2018,2018.0,-58557.0,1409.0,2.897745969068773,-665.6473797885643,FCF Negative
PFC,Mar 2019,2019.0,-93715.0,13463.0,24.88263778508853,-741.4161392405063,FCF Negative
PFC,Mar 2020,2020.0,-42221.0,73.0,0.1173841032980109,-445.51018254721953,FCF Negative
PFC,Mar 2021,2021.0,-60884.0,1741.0,2.4296639499832535,-387.40137439552046,FCF Negative
PFC,Mar 2022,2022.0,4357.0,547.0,0.717264168262044,23.215046888320543,FCF Positive
PFC,Mar 2023,2023.0,-76411.0,1694.0,2.1806292157973326,-360.78662826384624,FCF Negative
PFC,Mar 2024,2024.0,-101229.0,3409.0,3.7253573458058313,-382.5592381240316,FCF Negative
PFC,Sep 2024,2024.0,,,,,FCF Negative
PFC,TTM,,,,,,FCF Negative
PIDILITIND,Mar 2013,2013.0,328.0,144.0,3.915171288743882,77.35849056603774,FCF Positive
PIDILITIND,Mar 2014,2014.0,295.0,99.0,2.311463927153864,65.55555555555556,FCF Positive
PIDILITIND,Mar 2015,2015.0,116.0,436.0,9.000825763831543,22.56809338521401,FCF Positive
PIDILITIND,Mar 2016,2016.0,416.0,491.0,9.158739041223653,51.548946716232955,FCF Positive
PIDILITIND,Mar 2017,2017.0,-85.0,879.0,15.64892291258679,-9.84936268829664,FCF Negative
PIDILITIND,Mar 2018,2018.0,757.0,39.0,0.6416584402764067,78.36438923395445,FCF Positive
PIDILITIND,Mar 2019,2019.0,332.0,513.0,7.2478101158519355,35.775862068965516,FCF Positive
PIDILITIND,Mar 2020,2020.0,1177.0,103.0,1.4121195503153277,104.90196078431373,FCF Positive
PIDILITIND,Mar 2021,2021.0,-296.0,1688.0,23.14548196901138,-26.287744227353464,FCF Negative
PIDILITIND,Mar 2022,2022.0,397.0,558.0,5.624433020864832,32.89146644573322,FCF Positive
PIDILITIND,Mar 2023,2023.0,659.0,899.0,7.6192897703195195,51.12490302560124,FCF Positive
PIDILITIND,Mar 2024,2024.0,955.0,1769.0,14.285714285714285,54.665140240412136,FCF Positive
PIDILITIND,Sep 2024,2024.0,,,,,FCF Negative
PIDILITIND,TTM,,,,,,FCF Negative
PNB,Mar 2013,2013.0,-1292.0,600.0,1.3930486870516126,-25.737051792828687,FCF Negative
PNB,Mar 2014,2014.0,16604.0,302.0,0.671738066639975,451.93249863908545,FCF Positive
PNB,Mar 2015,2015.0,3942.0,872.0,1.7901868199548348,111.82978723404256,FCF Positive
PNB,Mar 2016,2016.0,12815.0,1352.0,2.6612077789150463,-365.0997150997151,FCF Positive
PNB,Mar 2017,2017.0,21779.0,159.0,0.33085022264763414,1757.7885391444713,FCF Positive
PNB,Mar 2018,2018.0,-2134.0,392.0,0.8045151359671626,17.620345140781108,FCF Negative
PNB,Mar 2019,2019.0,-34161.0,629.0,1.2062055343548046,357.70680628272254,FCF Negative
PNB,Mar 2020,2020.0,-13131.0,338.0,0.6154630540077934,-2707.422680412371,FCF Negative
PNB,Mar 2021,2021.0,30163.0,787.0,0.9605174833709648,1119.2207792207791,FCF Positive
PNB,Mar 2022,2022.0,18828.0,1204.0,1.5791820781196717,481.78096212896617,FCF Positive
PNB,Mar 2023,2023.0,21860.0,732.0,0.8428809948759284,650.7889252753796,FCF Positive
PNB,Mar 2024,2024.0,-29445.0,1506.0,1.3808279466373263,-321.5572785846893,FCF Negative
PNB,TTM,,,,,,FCF Negative
POWERGRID,Mar 2013,2013.0,-10394.0,22084.0,168.8250133781821,-240.99234871319268,FCF Negative
POWERGRID,Mar 2014,2014.0,-11416.0,26639.0,171.2568306010929,-251.01143359718557,FCF Negative
POWERGRID,Mar 2015,2015.0,-8385.0,24185.0,137.884834663626,-166.17122473246135,FCF Negative
POWERGRID,Mar 2016,2016.0,-6568.0,21576.0,104.47414294015107,-110.21983554287633,FCF Negative
POWERGRID,Mar 2017,2017.0,-2261.0,23836.0,92.75790948359732,-30.344920144946986,FCF Negative
POWERGRID,Mar 2018,2018.0,-2991.0,25701.0,85.80156239567337,-36.457825450999515,FCF Negative
POWERGRID,Mar 2019,2019.0,4544.0,18727.0,53.41567072648963,45.28602750647798,FCF Positive
POWERGRID,Mar 2020,2020.0,20006.0,10733.0,28.436307757524375,180.90243240799347,FCF Positive
POWERGRID,Mar 2021,2021.0,20159.0,9244.0,23.319878910191726,167.4891990694583,FCF Positive
POWERGRID,Mar 2022,2022.0,25371.0,753.0,1.8091393974340495,150.80242510699003,FCF Positive
POWERGRID,Mar 2023,2023.0,33065.0,7138.0,15.652479003574326,214.42931258106356,FCF Positive
POWERGRID,Mar 2024,2024.0,24176.0,13114.0,28.606330301245553,155.24304886662813,FCF Positive
POWERGRID,Sep 2024,2024.0,,,,,FCF Negative
POWERGRID,TTM,,,,,,FCF Negative
RECLTD,Mar 2013,2013.0,-20211.0,152.0,1.1148599090509022,-527.2893295069136,FCF Negative
RECLTD,Mar 2014,2014.0,-17380.0,136.0,0.7896417581141497,-366.5893271461717,FCF Negative
RECLTD,Mar 2015,2015.0,-24049.0,151.0,0.7350077881619937,-450.01871257485027,FCF Negative
RECLTD,Mar 2016,2016.0,-14034.0,756.0,3.133678756476684,-246.5998945703743,FCF Negative
RECLTD,Mar 2017,2017.0,6704.0,101.0,0.41498890623715995,106.19356882623158,FCF Positive
RECLTD,Mar 2018,2018.0,-32556.0,46.0,0.20301880130638186,-731.431139069872,FCF Negative
RECLTD,Mar 2019,2019.0,-36323.0,457.0,1.7986460957178843,-632.6946524995645,FCF Negative
RECLTD,Mar 2020,2020.0,-32833.0,121.0,0.4041146216017634,-660.3580048270314,FCF Negative
RECLTD,Mar 2021,2021.0,-44373.0,861.0,2.421464128019799,-529.6371449033182,FCF Negative
RECLTD,Mar 2022,2022.0,-1106.0,287.0,0.7307261431917711,-11.020326823435632,FCF Negative
RECLTD,Mar 2023,2023.0,-38303.0,943.0,2.3881882186091277,-343.00170144174797,FCF Negative
RECLTD,Mar 2024,2024.0,-59554.0,1831.0,3.8533577456489256,-421.0250972074938,FCF Negative
RECLTD,Sep 2024,2024.0,,,,,FCF Negative
RECLTD,TTM,,,,,,FCF Negative
RELIANCE,Mar 2013,2013.0,9317.0,27601.0,6.970706415090527,44.60882888058987,FCF Positive
RELIANCE,Mar 2014,2014.0,-29809.0,73070.0,16.855008177227862,-132.20241263083201,FCF Negative
RELIANCE,Mar 2015,2015.0,-30332.0,64706.0,17.283878067804213,-128.30795262267344,FCF Negative
RELIANCE,Mar 2016,2016.0,1948.0,36186.0,13.275222592751565,6.523559157429423,FCF Positive
RELIANCE,Mar 2017,2017.0,-16651.0,66201.0,21.77994038571626,-55.814031441692094,FCF Negative
RELIANCE,Mar 2018,2018.0,3267.0,68192.0,17.448307801741453,9.054878048780488,FCF Positive
RELIANCE,Mar 2019,2019.0,-52161.0,94507.0,16.628690372085575,-130.93606446268544,FCF Negative
RELIANCE,Mar 2020,2020.0,22380.0,72497.0,12.150084048542013,56.118355065195594,FCF Positive
RELIANCE,Mar 2021,2021.0,-115427.0,142385.0,30.53460488476476,-214.79186438154784,FCF Negative
RELIANCE,Mar 2022,2022.0,1492.0,109162.0,15.714156156925633,2.1991303706979144,FCF Positive
RELIANCE,Mar 2023,2023.0,22031.0,93001.0,10.611755416501216,29.73625958319836,FCF Positive
RELIANCE,Mar 2024,2024.0,45207.0,113581.0,12.633572884885117,57.20956719817768,FCF Positive
RELIANCE,Sep 2024,2024.0,,,,,FCF Negative
RELIANCE,TTM,,,,,,FCF Negative
SBILIFE,Mar 2013,2013.0,903.0,227.0,1.5265635507733692,143.33333333333334,FCF Positive
SBILIFE,Mar 2014,2014.0,-542.0,708.0,4.102445242785954,-74.45054945054946,FCF Negative
SBILIFE,Mar 2015,2015.0,2533.0,178.0,0.7607162699260652,310.79754601226995,FCF Positive
SBILIFE,Mar 2016,2016.0,-1426.0,7204.0,37.280066238873935,-168.95734597156397,FCF Negative
SBILIFE,Mar 2017,2017.0,-507.0,9032.0,29.56658373706953,-53.089005235602095,FCF Negative
SBILIFE,Mar 2018,2018.0,1485.0,8910.0,26.153575202536107,129.13043478260872,FCF Positive
SBILIFE,Mar 2019,2019.0,-79.0,13552.0,30.382925298179536,-5.953278070836474,FCF Negative
SBILIFE,Mar 2020,2020.0,2313.0,16986.0,38.78259281245719,162.65822784810126,FCF Positive
SBILIFE,Mar 2021,2021.0,4675.0,19203.0,23.443165309535726,321.08516483516485,FCF Positive
SBILIFE,Mar 2022,2022.0,241.0,21611.0,26.04268344118675,16.002656042496678,FCF Positive
SBILIFE,Mar 2023,2023.0,-1547.0,30203.0,37.455974998759864,-89.88959907030795,FCF Negative
SBILIFE,Mar 2024,2024.0,-2099.0,31221.0,23.6544231293754,-110.82365364308342,FCF Negative
SBILIFE,Sep 2024,2024.0,,,,,FCF Negative
SBILIFE,TTM,,,,,,FCF Negative
SBIN,Mar 2013,2013.0,22061.0,2271.0,1.3519788541220175,118.8951765022905,FCF Positive
SBIN,Mar 2014,2014.0,18351.0,791.0,0.41838127175212364,123.93462551495915,FCF Positive
SBIN,Mar 2015,2015.0,22873.0,3424.0,1.6463596411089847,128.26940331987439,FCF Positive
SBIN,Mar 2016,2016.0,11730.0,2747.0,1.2450540037075142,90.09908595130194,FCF Positive
SBIN,Mar 2017,2017.0,72834.0,4572.0,1.9839702838396682,-75086.59793814433,FCF Positive
SBIN,Mar 2018,2018.0,-109561.0,13053.0,5.700746822727868,2922.405974926647,FCF Negative
SBIN,Mar 2019,2019.0,29336.0,220.0,0.08684599047852141,875.4401671142941,FCF Positive
SBIN,Mar 2020,2020.0,23374.0,555.0,0.2056682922490847,110.56764427625355,FCF Positive
SBIN,Mar 2021,2021.0,86249.0,3670.0,1.3195980080182659,361.0557602143336,FCF Positive
SBIN,Mar 2022,2022.0,55043.0,2652.0,0.9145679080466111,148.03270311701584,FCF Positive
SBIN,Mar 2023,2023.0,-86980.0,966.0,0.27533526201028946,-150.6147186147186,FCF Negative
SBIN,Mar 2024,2024.0,18156.0,3476.0,0.791458802474561,26.107588110952936,FCF Positive
SBIN,TTM,,,,,,FCF Negative
SHREECEM,Jun 2013,2013.0,990.0,270.0,4.983388704318937,98.60557768924303,FCF Positive
SHREECEM,Jun 2014,2014.0,167.0,1234.0,21.592300962379703,21.21982210927573,FCF Positive
SHREECEM,Jun 2015,2015.0,249.0,990.0,15.817223198594025,58.45070422535211,FCF Positive
SHREECEM,Mar 2016,2016.0,301.0,1265.0,,,FCF Positive
SHREECEM,Mar 2016 9m,2016.0,,,,,FCF Negative
SHREECEM,Mar 2017,2017.0,154.0,2048.0,23.830579474051664,11.501120238984317,FCF Positive
SHREECEM,Mar 2018,2018.0,-1716.0,3595.0,36.560561374961864,-123.98843930635839,FCF Negative
SHREECEM,Mar 2019,2019.0,1360.0,720.0,5.734767025089606,133.99014778325122,FCF Positive
SHREECEM,Mar 2020,2020.0,-1617.0,5590.0,43.44109418713087,-104.7279792746114,FCF Negative
SHREECEM,Mar 2021,2021.0,1603.0,2651.0,19.55014749262537,68.59221223791185,FCF Positive
SHREECEM,Mar 2022,2022.0,525.0,2143.0,14.277148567621586,41.371158392434985,FCF Positive
SHREECEM,Mar 2023,2023.0,164.0,2405.0,13.471879901411606,6.922752216124947,FCF Positive
SHREECEM,Mar 2024,2024.0,1929.0,1418.0,6.9099946396374445,111.30986728216965,FCF Positive
SHREECEM,Sep 2024,2024.0,,,,,FCF Negative
SHREECEM,TTM,,,,,,FCF Negative
SHRIRAMFIN,Mar 2013,2013.0,-8400.0,41.0,0.5849621914681125,-574.1626794258373,FCF Negative
SHRIRAMFIN,Mar 2014,2014.0,-4167.0,112.0,1.321378008494573,-306.8483063328424,FCF Negative
SHRIRAMFIN,Mar 2015,2015.0,-9656.0,45.0,0.49035632559660014,-939.2996108949417,FCF Negative
SHRIRAMFIN,Mar 2016,2016.0,-5543.0,36.0,0.3475238922675934,-468.15878378378375,FCF Negative
SHRIRAMFIN,Mar 2017,2017.0,-2679.0,2.0,0.01834357516279923,-211.61137440758293,FCF Negative
SHRIRAMFIN,Mar 2018,2018.0,-13228.0,86.0,0.6369426751592357,-518.9486072969793,FCF Negative
SHRIRAMFIN,Mar 2019,2019.0,-5611.0,76.0,0.48918640576725025,-217.81832298136646,FCF Negative
SHRIRAMFIN,Mar 2020,2020.0,-2519.0,55.0,0.3321055491818127,-100.27866242038218,FCF Negative
SHRIRAMFIN,Mar 2021,2021.0,-4264.0,25.0,0.14349672827459534,-170.62825130052022,FCF Negative
SHRIRAMFIN,Mar 2022,2022.0,-8893.0,34.0,0.1765775123344586,-326.82837192208746,FCF Negative
SHRIRAMFIN,Mar 2023,2023.0,-22701.0,5076.0,16.646989374262102,-377.093023255814,FCF Negative
SHRIRAMFIN,Mar 2024,2024.0,-31359.0,258.0,0.7090249532813014,-423.8275442627382,FCF Negative
SHRIRAMFIN,Sep 2024,2024.0,,,,,FCF Negative
SHRIRAMFIN,TTM,,,,,,FCF Negative
SIEMENS,Sep 2011,2011.0,-261.0,264.0,2.208281053952321,-30.069124423963135,FCF Negative
SIEMENS,Sep 2014,2014.0,478.0,130.0,1.2174564525191984,79.27031509121062,FCF Positive
SIEMENS,Sep 2015,2015.0,-72.0,646.0,6.115686831392597,-6.132879045996593,FCF Negative
SIEMENS,Sep 2016,2016.0,276.0,237.0,2.1869521085171173,9.471516815374056,FCF Positive
SIEMENS,Sep 2017,2017.0,-748.0,1321.0,11.938544961590601,-65.78715919085312,FCF Negative
SIEMENS,Sep 2018,2018.0,-74.0,174.0,1.3599062133645956,-8.213096559378469,FCF Negative
SIEMENS,Sep 2019,2019.0,138.0,1135.0,8.674717211861815,12.556869881710647,FCF Positive
SIEMENS,Sep 2020,2020.0,-151.0,871.0,8.757289362557811,-19.63589076723017,FCF Negative
SIEMENS,Sep 2021,2021.0,-967.0,2389.0,18.101227458705864,-88.79706152433425,FCF Negative
SIEMENS,Sep 2022,2022.0,944.0,34.0,0.21068286032965672,61.17952041477641,FCF Positive
SIEMENS,Sep 2023,2023.0,641.0,759.0,3.8815587603559374,32.67074413863404,FCF Positive
SIEMENS,Sep 2024,2024.0,1168.0,502.0,2.2571942446043165,42.97277409860191,FCF Positive
SUNPHARMA,Mar 2013,2013.0,982.0,2375.0,21.336807115263678,28.307869703084464,FCF Positive
SUNPHARMA,Mar 2014,2014.0,1783.0,2176.0,13.532338308457712,45.965455014178914,FCF Positive
SUNPHARMA,Mar 2015,2015.0,4114.0,1502.0,5.483352803738318,75.12783053323594,FCF Positive
SUNPHARMA,Mar 2016,2016.0,2737.0,3949.0,13.862463579878542,48.3739837398374,FCF Positive
SUNPHARMA,Mar 2017,2017.0,2896.0,4186.0,13.256064348597125,36.91052765740505,FCF Positive
SUNPHARMA,Mar 2018,2018.0,803.0,3104.0,11.718071652384008,31.589299763965386,FCF Positive
SUNPHARMA,Mar 2019,2019.0,1886.0,310.0,1.0665382233537466,58.790523690773064,FCF Positive
SUNPHARMA,Mar 2020,2020.0,4330.0,2225.0,6.775686704427796,103.78715244487056,FCF Positive
SUNPHARMA,Mar 2021,2021.0,5763.0,407.0,1.2149979103230044,253.6531690140845,FCF Positive
SUNPHARMA,Mar 2022,2022.0,3429.0,5556.0,14.37367413463031,101.18028917084685,FCF Positive
SUNPHARMA,Mar 2023,2023.0,-2261.0,7220.0,16.451715809141866,-26.55937977211324,FCF Negative
SUNPHARMA,Mar 2024,2024.0,11372.0,763.0,1.5732931933934058,118.3350676378772,FCF Positive
SUNPHARMA,Sep 2024,2024.0,,,,,FCF Negative
SUNPHARMA,TTM,,,,,,FCF Negative
TATACONSUM,Mar 2013,2013.0,149.0,24.0,0.32648619235478166,33.48314606741573,FCF Positive
TATACONSUM,Mar 2014,2014.0,421.0,1.0,0.012923235978288964,82.54901960784314,FCF Positive
TATACONSUM,Mar 2015,2015.0,211.0,207.0,2.5897660452896285,77.2893772893773,FCF Positive
TATACONSUM,Mar 2016,2016.0,-29.0,145.0,2.184722012957662,78.37837837837837,FCF Negative
TATACONSUM,Mar 2017,2017.0,596.0,145.0,2.1386430678466075,130.98901098901098,FCF Positive
TATACONSUM,Mar 2018,2018.0,325.0,31.0,0.4548789435069699,58.45323741007194,FCF Positive
TATACONSUM,Mar 2019,2019.0,157.0,53.0,0.7308328736900165,34.35448577680525,FCF Positive
TATACONSUM,Mar 2020,2020.0,460.0,622.0,6.454290754384144,100.0,FCF Positive
TATACONSUM,Mar 2021,2021.0,1310.0,346.0,2.9822444406136874,140.86021505376345,FCF Positive
TATACONSUM,Mar 2022,2022.0,199.0,1317.0,10.599597585513077,19.60591133004926,FCF Positive
TATACONSUM,Mar 2023,2023.0,627.0,834.0,6.050932307915549,47.5,FCF Positive
TATACONSUM,Mar 2024,2024.0,26.0,1911.0,12.567407602262264,2.139917695473251,FCF Positive
TATACONSUM,Sep 2024,2024.0,,,,,FCF Negative
TATACONSUM,TTM,,,,,,FCF Negative
TATAMOTORS,Mar 2013,2013.0,-806.0,22969.0,12.166234976932408,-8.079390537289495,FCF Negative
TATAMOTORS,Mar 2014,2014.0,8160.0,27991.0,12.02186965821143,58.07829181494662,FCF Positive
TATAMOTORS,Mar 2015,2015.0,-701.0,36232.0,13.76810217397087,-4.981169615575926,FCF Negative
TATAMOTORS,Mar 2016,2016.0,1206.0,36694.0,13.438761234370766,10.327110806644974,FCF Positive
TATAMOTORS,Mar 2017,2017.0,-9372.0,39571.0,14.67260922604591,-124.0174672489083,FCF Negative
TATAMOTORS,Mar 2018,2018.0,-1282.0,25139.0,8.622534728176985,-14.101858981410187,FCF Negative
TATAMOTORS,Mar 2019,2019.0,-1987.0,20878.0,6.914664600017222,6.917560228380449,FCF Negative
TATAMOTORS,Mar 2020,2020.0,-6482.0,33115.0,12.684434706666462,54.12943632567849,FCF Negative
TATAMOTORS,Mar 2021,2021.0,3329.0,25672.0,10.277227326407655,-24.852556924225457,FCF Positive
TATAMOTORS,Mar 2022,2022.0,9839.0,4444.0,1.5959548076163388,-87.0015032275179,FCF Positive
TATAMOTORS,Mar 2023,2023.0,19971.0,15417.0,4.45620536062688,742.4163568773234,FCF Positive
TATAMOTORS,Mar 2024,2024.0,45133.0,22782.0,5.2022250232915,141.89643789103027,FCF Positive
TATAMOTORS,Sep 2024,2024.0,,,,,FCF Negative
TATAMOTORS,TTM,,,,,,FCF Negative
TATAPOWER,Mar 2013,2013.0,-740.0,4026.0,12.134912740754137,-601.6260162601626,FCF Negative
TATAPOWER,Mar 2014,2014.0,2874.0,3609.0,10.101886581201367,23950.0,FCF Positive
TATAPOWER,Mar 2015,2015.0,2116.0,3865.0,11.50537314321436,463.019693654267,FCF Positive
TATAPOWER,Mar 2016,2016.0,5610.0,1805.0,6.11988879094053,713.7404580152672,FCF Positive
TATAPOWER,Mar 2017,2017.0,-359.0,7373.0,26.72538784978976,-32.63636363636363,FCF Negative
TATAPOWER,Mar 2018,2018.0,4852.0,1512.0,5.6333830104321905,185.82918422060513,FCF Positive
TATAPOWER,Mar 2019,2019.0,4302.0,272.0,0.9102774338208226,165.08058326937837,FCF Positive
TATAPOWER,Mar 2020,2020.0,6882.0,493.0,1.692064799560681,522.9483282674772,FCF Positive
TATAPOWER,Mar 2021,2021.0,7352.0,993.0,3.0364186771855795,510.91035441278666,FCF Positive
TATAPOWER,Mar 2022,2022.0,443.0,6250.0,14.59734678624813,20.54730983302412,FCF Positive
TATAPOWER,Mar 2023,2023.0,-97.0,7263.0,13.179335498738862,-2.5459317585301835,FCF Negative
TATAPOWER,Mar 2024,2024.0,3569.0,9027.0,14.69023092320461,83.38785046728971,FCF Positive
TATAPOWER,Sep 2024,2024.0,,,,,FCF Negative
TATAPOWER,TTM,,,,,,FCF Negative
